ProductID,ProductName,Category,Price,Rating,NumReviews,StockQuantity,Discount,Sales,DateAdded,DiscountRange,Price_range,Revenue,year_month,ProductAgeDays
444,Water Bottle,Drinkware,383.53,2.8,2831,686,0.11,1627,2023-12-07,10-20%,350-400,624003.3099999999,2023-12,188
445,Tea Cup,Drinkware,71.52,1.1,2222,733,0.18,1444,2024-01-28,10-20%,50-100,103274.87999999999,2024-01,136
446,Wine Glass,Drinkware,18.6,2.2,32,54,0.26,755,2023-08-02,20-30%,10-50,14043.000000000002,2023-08,315
447,Water Bottle,Drinkware,289.62,3.3,4579,972,0.49,622,2023-08-08,40-50%,250-300,180143.64,2023-08,309
448,Coffee Mug,Drinkware,278.01,4.3,3030,728,0.15,1068,2023-11-09,10-20%,250-300,296914.68,2023-11,216
449,Wine Glass,Drinkware,158.43,1.3,488,156,0.12,411,2023-11-18,10-20%,150-200,65114.73,2023-11,207
450,Wine Glass,Drinkware,39.26,3.7,515,601,0.5,630,2024-01-29,40-50%,10-50,24733.8,2024-01,135
451,Tea Cup,Drinkware,495.75,3.2,3871,539,0.39,1552,2024-04-12,30-40%,450-500,769404.0,2024-04,61
452,Water Bottle,Drinkware,105.96,1.6,25,24,0.39,1324,2023-07-07,30-40%,100-150,140291.03999999998,2023-07,341
453,Wine Glass,Drinkware,491.01,3.1,3483,970,0.13,1072,2023-12-18,10-20%,450-500,526362.72,2023-12,177
454,Tea Cup,Drinkware,175.3,3.9,1592,558,0.03,685,2023-10-12,0-10%,150-200,120080.50000000001,2023-10,244
455,Water Bottle,Drinkware,82.18,1.0,2295,565,0.21,421,2023-10-28,20-30%,50-100,34597.780000000006,2023-10,228
456,Wine Glass,Drinkware,183.59,4.8,2500,389,0.14,597,2023-11-13,10-20%,150-200,109603.23,2023-11,212
457,Water Bottle,Drinkware,277.82,2.7,1757,2,0.08,1116,2024-06-02,0-10%,250-300,310047.12,2024-06,10
458,Tea Cup,Drinkware,449.86,3.7,3823,330,0.4,1546,2023-06-25,30-40%,400-450,695483.56,2023-06,353
459,Tea Cup,Drinkware,332.97,1.4,4675,866,0.25,695,2023-07-26,20-30%,300-350,231414.15000000002,2023-07,322
460,Wine Glass,Drinkware,490.76,3.3,356,600,0.46,310,2023-06-18,40-50%,450-500,152135.6,2023-06,360
461,Water Bottle,Drinkware,16.38,1.1,619,882,0.37,124,2023-06-22,30-40%,10-50,2031.12,2023-06,356
462,Coffee Mug,Drinkware,480.47,3.1,929,246,0.2,361,2024-06-02,10-20%,450-500,173449.67,2024-06,10
463,Water Bottle,Drinkware,361.98,2.0,4282,595,0.28,1877,2024-03-09,20-30%,350-400,679436.4600000001,2024-03,95
464,Water Bottle,Drinkware,305.5,4.3,3619,612,0.19,1179,2023-09-29,10-20%,300-350,360184.5,2023-09,257
465,Wine Glass,Drinkware,32.57,4.2,4967,321,0.26,943,2024-03-11,20-30%,10-50,30713.510000000002,2024-03,93
466,Water Bottle,Drinkware,220.06,1.1,3947,652,0.0,739,2023-09-19,,200-250,162624.34,2023-09,267
467,Water Bottle,Drinkware,204.94,4.7,2176,671,0.26,326,2023-10-13,20-30%,200-250,66810.44,2023-10,243
468,Wine Glass,Drinkware,202.3,4.0,3696,358,0.29,717,2024-05-24,20-30%,200-250,145049.1,2024-05,19
469,Water Bottle,Drinkware,496.3,2.5,692,90,0.21,960,2024-02-17,20-30%,450-500,476448.0,2024-02,116
470,Coffee Mug,Drinkware,103.88,4.7,3699,854,0.25,1738,2024-04-30,20-30%,100-150,180543.44,2024-04,43
471,Coffee Mug,Drinkware,122.06,4.8,2401,748,0.11,1603,2023-11-26,10-20%,100-150,195662.18,2023-11,199
472,Tea Cup,Drinkware,223.94,3.3,2635,281,0.42,1132,2023-12-05,40-50%,200-250,253500.08,2023-12,190
473,Wine Glass,Drinkware,448.11,4.8,4647,644,0.21,131,2023-09-05,20-30%,400-450,58702.41,2023-09,281
474,Water Bottle,Drinkware,445.55,3.2,3180,220,0.13,1391,2024-01-15,10-20%,400-450,619760.05,2024-01,149
475,Tea Cup,Drinkware,428.96,1.8,3576,474,0.03,270,2023-11-28,0-10%,400-450,115819.2,2023-11,197
476,Wine Glass,Drinkware,407.33,4.3,3607,535,0.33,1858,2023-08-25,30-40%,400-450,756819.14,2023-08,292
477,Coffee Mug,Drinkware,237.01,1.2,278,876,0.02,253,2023-12-12,0-10%,200-250,59963.53,2023-12,183
478,Water Bottle,Drinkware,270.69,3.4,699,565,0.18,1848,2024-01-24,10-20%,250-300,500235.12,2024-01,140
479,Tea Cup,Drinkware,120.8,2.2,3388,211,0.12,1714,2023-07-04,10-20%,100-150,207051.19999999998,2023-07,344
480,Wine Glass,Drinkware,103.65,2.2,4082,510,0.32,1192,2023-07-03,30-40%,100-150,123550.8,2023-07,345
481,Eau de Toilette,Perfume and cologne,158.44,2.3,1135,410,0.14,1208,2024-04-24,10-20%,150-200,191395.52,2024-04,49
482,Eau de Toilette,Perfume and cologne,208.82,1.9,4308,309,0.3,752,2023-09-12,20-30%,200-250,157032.63999999998,2023-09,274
483,Body Spray,Perfume and cologne,213.09,4.0,4538,161,0.39,520,2024-01-23,30-40%,200-250,110806.8,2024-01,141
484,Perfume Oil,Perfume and cologne,30.79,2.1,3907,559,0.15,152,2024-02-08,10-20%,10-50,4680.08,2024-02,125
485,Eau de Parfum,Perfume and cologne,284.44,4.1,1752,562,0.18,488,2024-03-14,10-20%,250-300,138806.72,2024-03,90
486,Eau de Toilette,Perfume and cologne,351.63,3.9,1914,197,0.46,406,2023-12-26,40-50%,350-400,142761.78,2023-12,169
487,Eau de Parfum,Perfume and cologne,432.23,2.1,4858,680,0.1,1164,2024-04-01,0-10%,400-450,503115.72000000003,2024-04,72
488,Eau de Toilette,Perfume and cologne,335.92,1.6,3408,574,0.38,1903,2023-12-18,30-40%,300-350,639255.76,2023-12,177
489,Eau de Parfum,Perfume and cologne,474.07,3.0,1497,782,0.25,863,2024-02-03,20-30%,450-500,409122.41,2024-02,130
490,Perfume Oil,Perfume and cologne,198.33,1.1,1907,418,0.01,825,2023-08-26,0-10%,150-200,163622.25,2023-08,291
491,Eau de Toilette,Perfume and cologne,423.21,1.4,3386,924,0.41,888,2023-12-25,40-50%,400-450,375810.48,2023-12,170
492,Body Spray,Perfume and cologne,220.5,2.2,3407,389,0.06,1263,2023-07-26,0-10%,200-250,278491.5,2023-07,322
493,Eau de Toilette,Perfume and cologne,280.83,2.6,4986,554,0.43,1683,2024-03-07,40-50%,250-300,472636.88999999996,2024-03,97
494,Perfume Oil,Perfume and cologne,316.26,2.3,3093,882,0.25,839,2024-06-03,20-30%,300-350,265342.14,2024-06,9
495,Eau de Toilette,Perfume and cologne,316.19,3.3,3062,594,0.31,499,2023-07-18,30-40%,300-350,157778.81,2023-07,330
496,Perfume Oil,Perfume and cologne,101.59,1.1,2378,900,0.18,1424,2024-03-05,10-20%,100-150,144664.16,2024-03,99
497,Eau de Parfum,Perfume and cologne,369.02,2.6,887,58,0.18,49,2024-05-22,10-20%,350-400,18081.98,2024-05,21
498,Eau de Toilette,Perfume and cologne,172.9,1.2,2606,678,0.47,1164,2024-03-18,40-50%,150-200,201255.6,2024-03,86
499,Eau de Toilette,Perfume and cologne,369.41,1.5,3474,127,0.38,759,2024-05-12,30-40%,350-400,280382.19,2024-05,31
500,Perfume Oil,Perfume and cologne,145.4,2.7,4664,391,0.03,1692,2023-11-21,0-10%,100-150,246016.80000000002,2023-11,204
501,Eau de Parfum,Perfume and cologne,60.53,3.2,1341,680,0.37,1497,2023-11-04,30-40%,50-100,90613.41,2023-11,221
502,Eau de Parfum,Perfume and cologne,204.83,2.1,4873,97,0.24,207,2024-06-08,20-30%,200-250,42399.810000000005,2024-06,4
503,Perfume Oil,Perfume and cologne,279.31,3.8,153,938,0.3,218,2024-01-05,20-30%,250-300,60889.58,2024-01,159
504,Body Spray,Perfume and cologne,476.2,2.2,2195,107,0.23,1506,2023-07-24,20-30%,450-500,717157.2,2023-07,324
505,Eau de Toilette,Perfume and cologne,324.4,3.8,1742,282,0.34,480,2023-06-24,30-40%,300-350,155712.0,2023-06,354
506,Perfume Oil,Perfume and cologne,295.94,3.1,2555,257,0.43,1088,2024-03-19,40-50%,250-300,321982.72,2024-03,85
507,Eau de Toilette,Perfume and cologne,230.05,3.4,4757,946,0.44,890,2023-10-06,40-50%,200-250,204744.5,2023-10,250
508,Eau de Toilette,Perfume and cologne,316.35,2.5,283,448,0.01,1091,2024-06-03,0-10%,300-350,345137.85000000003,2024-06,9
509,Eau de Parfum,Perfume and cologne,275.58,4.8,3491,72,0.42,617,2023-08-27,40-50%,250-300,170032.86,2023-08,290
510,Eau de Toilette,Perfume and cologne,488.73,1.4,369,794,0.22,1442,2023-10-10,20-30%,450-500,704748.66,2023-10,246
511,Body Spray,Perfume and cologne,51.31,4.2,4462,270,0.41,378,2024-03-29,40-50%,50-100,19395.18,2024-03,75
512,Body Spray,Perfume and cologne,14.44,3.4,3856,42,0.32,169,2023-11-11,30-40%,10-50,2440.36,2023-11,214
513,Eau de Parfum,Perfume and cologne,54.78,1.8,150,110,0.37,1070,2024-04-08,30-40%,50-100,58614.6,2024-04,65
514,Eau de Parfum,Perfume and cologne,115.06,2.1,4897,295,0.18,945,2023-07-28,10-20%,100-150,108731.7,2023-07,320
515,Eau de Toilette,Perfume and cologne,302.58,3.4,1629,303,0.17,1361,2024-05-03,10-20%,300-350,411811.38,2024-05,40
516,Body Spray,Perfume and cologne,413.26,4.7,3757,386,0.31,832,2024-03-11,30-40%,400-450,343832.32,2024-03,93
517,Eau de Toilette,Perfume and cologne,152.83,4.1,2556,389,0.4,294,2023-08-31,30-40%,150-200,44932.020000000004,2023-08,286
518,Eau de Parfum,Perfume and cologne,448.72,3.7,4663,186,0.23,444,2024-04-13,20-30%,400-450,199231.68000000002,2024-04,60
519,Body Spray,Perfume and cologne,322.6,4.3,679,419,0.27,1642,2024-05-04,20-30%,300-350,529709.2000000001,2024-05,39
520,Body Spray,Perfume and cologne,41.36,4.3,2559,138,0.3,1228,2023-09-24,20-30%,10-50,50790.08,2023-09,262
521,White Wine,Wine,256.29,1.2,4917,87,0.46,1230,2024-02-02,40-50%,250-300,315236.7,2024-02,131
522,Rose Wine,Wine,359.35,1.0,120,384,0.46,1364,2024-01-29,40-50%,350-400,490153.4,2024-01,135
523,Red Wine,Wine,100.97,3.7,2668,302,0.34,802,2024-04-02,30-40%,100-150,80977.94,2024-04,71
524,Red Wine,Wine,161.81,2.0,2359,745,0.27,276,2024-04-10,20-30%,150-200,44659.56,2024-04,63
525,Rose Wine,Wine,47.55,4.5,2591,566,0.48,1571,2024-02-21,40-50%,10-50,74701.04999999999,2024-02,112
526,White Wine,Wine,193.02,2.1,2895,96,0.16,828,2024-01-25,10-20%,150-200,159820.56,2024-01,139
527,White Wine,Wine,281.15,3.0,661,424,0.43,1449,2024-03-15,40-50%,250-300,407386.35,2024-03,89
528,Red Wine,Wine,178.94,2.8,2942,725,0.15,1262,2023-12-28,10-20%,150-200,225822.28,2023-12,167
529,Rose Wine,Wine,97.83,3.8,4590,623,0.06,1424,2023-10-07,0-10%,50-100,139309.91999999998,2023-10,249
530,Sparkling Wine,Wine,432.86,3.1,3089,605,0.08,288,2023-11-14,0-10%,400-450,124663.68000000001,2023-11,211
531,White Wine,Wine,91.22,4.6,4729,649,0.32,114,2023-12-31,30-40%,50-100,10399.08,2023-12,164
532,Red Wine,Wine,113.83,2.2,2294,558,0.2,146,2024-02-13,10-20%,100-150,16619.18,2024-02,120
533,Rose Wine,Wine,377.2,3.3,2410,508,0.21,1312,2024-05-22,20-30%,350-400,494886.39999999997,2024-05,21
534,Rose Wine,Wine,351.25,3.8,448,924,0.25,1522,2024-01-21,20-30%,350-400,534602.5,2024-01,143
535,White Wine,Wine,291.95,1.1,238,204,0.35,244,2023-07-26,30-40%,250-300,71235.8,2023-07,322
536,Red Wine,Wine,175.23,1.6,4166,268,0.2,304,2024-06-03,10-20%,150-200,53269.92,2024-06,9
537,White Wine,Wine,258.82,2.7,1776,573,0.4,1560,2023-10-03,30-40%,250-300,403759.2,2023-10,253
538,Red Wine,Wine,209.98,4.5,2463,793,0.13,24,2023-08-05,10-20%,200-250,5039.5199999999995,2023-08,312
539,Sparkling Wine,Wine,351.66,4.0,504,597,0.42,498,2023-06-12,40-50%,350-400,175126.68000000002,2023-06,366
540,Rose Wine,Wine,149.9,3.1,3484,338,0.41,1960,2023-09-13,40-50%,100-150,293804.0,2023-09,273
541,Rose Wine,Wine,16.55,2.6,2104,231,0.01,383,2024-04-23,0-10%,10-50,6338.650000000001,2024-04,50
542,White Wine,Wine,42.82,4.5,2763,750,0.27,291,2023-07-11,20-30%,10-50,12460.62,2023-07,337
543,Sparkling Wine,Wine,277.34,4.9,4177,833,0.26,334,2024-05-21,20-30%,250-300,92631.56,2024-05,22
544,Sparkling Wine,Wine,471.85,1.2,2370,850,0.04,205,2023-07-26,0-10%,450-500,96729.25,2023-07,322
545,Sparkling Wine,Wine,43.67,2.5,2890,121,0.17,95,2023-06-29,10-20%,10-50,4148.650000000001,2023-06,349
546,White Wine,Wine,116.66,3.6,670,123,0.05,1527,2023-11-16,0-10%,100-150,178139.82,2023-11,209
547,Sparkling Wine,Wine,42.57,4.1,249,313,0.39,1452,2023-07-28,30-40%,10-50,61811.64,2023-07,320
548,Rose Wine,Wine,341.96,4.0,3426,484,0.1,43,2024-05-12,0-10%,300-350,14704.279999999999,2024-05,31
549,Rose Wine,Wine,93.24,1.8,219,901,0.37,400,2023-11-08,30-40%,50-100,37296.0,2023-11,217
550,Rose Wine,Wine,302.61,3.6,803,489,0.29,1493,2024-04-09,20-30%,300-350,451796.73000000004,2024-04,64
551,White Wine,Wine,160.38,2.7,53,527,0.1,1082,2023-08-02,0-10%,150-200,173531.16,2023-08,315
552,Sparkling Wine,Wine,303.89,4.4,2781,715,0.36,394,2023-11-16,30-40%,300-350,119732.65999999999,2023-11,209
553,Sparkling Wine,Wine,47.72,3.8,370,857,0.23,1341,2023-10-30,20-30%,10-50,63992.52,2023-10,226
554,Red Wine,Wine,143.25,3.8,4334,194,0.47,1245,2024-04-10,40-50%,100-150,178346.25,2024-04,63
555,Red Wine,Wine,269.07,4.3,3988,377,0.14,922,2023-06-20,10-20%,250-300,248082.54,2023-06,358
556,Rose Wine,Wine,139.67,3.6,974,206,0.39,1814,2023-07-20,30-40%,100-150,253361.37999999998,2023-07,328
557,Sparkling Wine,Wine,53.31,3.8,203,160,0.22,768,2023-12-28,20-30%,50-100,40942.08,2023-12,167
558,Rose Wine,Wine,139.36,2.7,607,674,0.41,827,2024-02-11,40-50%,100-150,115250.72000000002,2024-02,122
559,White Wine,Wine,336.76,2.3,2103,365,0.44,1767,2023-09-29,40-50%,300-350,595054.92,2023-09,257
560,Red Wine,Wine,223.85,3.7,2378,992,0.29,1791,2024-05-03,20-30%,200-250,400915.35,2024-05,40
561,Knee-High Socks,Socks,415.06,4.6,956,798,0.4,572,2023-06-29,30-40%,400-450,237414.32,2023-06,349
562,Ankle Socks,Socks,289.87,2.2,2828,880,0.48,458,2023-12-06,40-50%,250-300,132760.46,2023-12,189
563,Wool Socks,Socks,394.03,3.3,4603,303,0.16,597,2023-12-27,10-20%,350-400,235235.90999999997,2023-12,168
564,Ankle Socks,Socks,384.53,3.5,991,355,0.02,206,2023-09-28,0-10%,350-400,79213.18,2023-09,258
565,Ankle Socks,Socks,12.62,4.8,4804,852,0.2,338,2024-05-16,10-20%,10-50,4265.5599999999995,2024-05,27
566,Knee-High Socks,Socks,495.43,4.0,2730,449,0.35,938,2024-01-09,30-40%,450-500,464713.34,2024-01,155
567,Knee-High Socks,Socks,289.05,4.5,650,621,0.19,539,2023-11-26,10-20%,250-300,155797.95,2023-11,199
568,Ankle Socks,Socks,113.7,5.0,2827,561,0.32,1136,2023-12-23,30-40%,100-150,129163.2,2023-12,172
569,Knee-High Socks,Socks,470.57,3.0,4383,906,0.42,1178,2024-04-16,40-50%,450-500,554331.46,2024-04,57
570,Cotton Socks,Socks,192.83,4.8,2324,939,0.25,1448,2024-04-12,20-30%,150-200,279217.84,2024-04,61
571,Ankle Socks,Socks,487.38,1.3,917,850,0.37,838,2023-09-24,30-40%,450-500,408424.44,2023-09,262
572,Wool Socks,Socks,97.88,3.8,1749,753,0.33,92,2024-01-20,30-40%,50-100,9004.96,2024-01,144
573,Cotton Socks,Socks,19.38,4.1,374,58,0.35,779,2023-08-19,30-40%,10-50,15097.019999999999,2023-08,298
574,Cotton Socks,Socks,345.99,4.6,3255,89,0.2,972,2023-07-24,10-20%,300-350,336302.28,2023-07,324
575,Wool Socks,Socks,418.56,3.6,1610,967,0.05,1834,2024-01-12,0-10%,400-450,767639.04,2024-01,152
576,Knee-High Socks,Socks,25.55,2.7,4735,339,0.44,1167,2023-07-28,40-50%,10-50,29816.850000000002,2023-07,320
577,Ankle Socks,Socks,113.5,4.5,1262,951,0.1,1204,2023-11-08,0-10%,100-150,136654.0,2023-11,217
578,Knee-High Socks,Socks,443.45,1.5,4274,211,0.11,464,2023-10-15,10-20%,400-450,205760.8,2023-10,241
579,Ankle Socks,Socks,486.96,2.9,2654,884,0.03,275,2023-10-23,0-10%,450-500,133914.0,2023-10,233
580,Wool Socks,Socks,487.92,4.3,3135,809,0.47,1938,2024-05-30,40-50%,450-500,945588.9600000001,2024-05,13
581,Cotton Socks,Socks,44.81,1.8,762,275,0.03,727,2024-04-19,0-10%,10-50,32576.870000000003,2024-04,54
582,Ankle Socks,Socks,82.17,4.9,2040,807,0.06,235,2024-04-15,0-10%,50-100,19309.95,2024-04,58
583,Ankle Socks,Socks,401.16,2.3,903,92,0.12,1083,2024-01-24,10-20%,400-450,434456.28,2024-01,140
584,Ankle Socks,Socks,189.14,2.4,1036,991,0.49,1817,2024-03-16,40-50%,150-200,343667.37999999995,2024-03,88
585,Knee-High Socks,Socks,81.99,2.4,2430,855,0.08,1494,2023-09-06,0-10%,50-100,122493.06,2023-09,280
586,Cotton Socks,Socks,416.36,3.8,3373,95,0.08,191,2023-09-18,0-10%,400-450,79524.76000000001,2023-09,268
587,Knee-High Socks,Socks,158.78,2.2,3183,827,0.24,1168,2024-04-06,20-30%,150-200,185455.04,2024-04,67
588,Ankle Socks,Socks,492.27,2.6,2153,180,0.21,776,2023-09-06,20-30%,450-500,382001.51999999996,2023-09,280
589,Wool Socks,Socks,180.06,3.2,2153,270,0.02,1526,2023-12-26,0-10%,150-200,274771.56,2023-12,169
590,Wool Socks,Socks,494.83,4.6,3802,980,0.24,1743,2023-11-22,20-30%,450-500,862488.69,2023-11,203
591,Ankle Socks,Socks,284.19,3.7,226,47,0.2,1462,2023-08-20,10-20%,250-300,415485.77999999997,2023-08,297
592,Knee-High Socks,Socks,213.91,3.1,2535,908,0.44,1252,2024-03-25,40-50%,200-250,267815.32,2024-03,79
593,Wool Socks,Socks,261.32,4.5,4405,131,0.49,1095,2023-09-03,40-50%,250-300,286145.39999999997,2023-09,283
594,Wool Socks,Socks,334.22,1.6,1445,119,0.09,1757,2024-01-31,0-10%,300-350,587224.54,2024-01,133
595,Wool Socks,Socks,209.21,4.6,2294,71,0.19,5,2023-11-17,10-20%,200-250,1046.05,2023-11,208
596,Knee-High Socks,Socks,400.89,2.5,698,75,0.28,1822,2023-06-27,20-30%,400-450,730421.58,2023-06,351
597,Ankle Socks,Socks,175.45,5.0,2334,765,0.26,1619,2024-05-28,20-30%,150-200,284053.55,2024-05,15
598,Wool Socks,Socks,436.63,4.2,275,499,0.38,1973,2023-09-11,30-40%,400-450,861470.99,2023-09,275
599,Knee-High Socks,Socks,248.2,4.7,4204,278,0.15,1799,2023-07-31,10-20%,200-250,446511.8,2023-07,317
600,Cotton Socks,Socks,395.05,3.4,1520,155,0.38,1295,2024-06-08,30-40%,350-400,511589.75,2024-06,4
601,Silk Sheets,Bedsheets,220.69,3.4,870,12,0.38,1756,2023-10-16,30-40%,200-250,387531.64,2023-10,240
602,Silk Sheets,Bedsheets,243.09,3.7,1647,566,0.32,1490,2024-02-15,30-40%,200-250,362204.1,2024-02,118
603,Linen Sheets,Bedsheets,456.2,3.0,4660,470,0.31,925,2023-08-02,30-40%,450-500,421985.0,2023-08,315
604,Bamboo Sheets,Bedsheets,464.91,5.0,1067,738,0.38,1743,2023-09-19,30-40%,450-500,810338.13,2023-09,267
605,Bamboo Sheets,Bedsheets,34.31,3.9,2951,71,0.46,1291,2023-07-25,40-50%,10-50,44294.21000000001,2023-07,323
606,Linen Sheets,Bedsheets,402.71,2.6,4234,614,0.06,272,2023-11-02,0-10%,400-450,109537.12,2023-11,223
607,Cotton Sheets,Bedsheets,287.23,4.7,4485,341,0.03,1956,2023-12-01,0-10%,250-300,561821.88,2023-12,194
608,Linen Sheets,Bedsheets,267.12,4.1,4322,370,0.17,816,2024-01-13,10-20%,250-300,217969.92,2024-01,151
609,Linen Sheets,Bedsheets,153.95,1.2,870,667,0.3,1029,2024-01-15,20-30%,150-200,158414.55,2024-01,149
610,Bamboo Sheets,Bedsheets,165.6,4.4,3190,292,0.44,1603,2023-11-09,40-50%,150-200,265456.8,2023-11,216
611,Silk Sheets,Bedsheets,457.34,2.4,307,569,0.36,1128,2023-10-26,30-40%,450-500,515879.51999999996,2023-10,230
612,Linen Sheets,Bedsheets,223.47,4.2,1378,749,0.04,795,2023-11-13,0-10%,200-250,177658.65,2023-11,212
613,Bamboo Sheets,Bedsheets,418.94,4.7,4567,719,0.23,1957,2024-01-25,20-30%,400-450,819865.58,2024-01,139
614,Linen Sheets,Bedsheets,89.77,3.4,1398,653,0.22,1534,2023-08-25,20-30%,50-100,137707.18,2023-08,292
615,Linen Sheets,Bedsheets,130.86,2.9,3049,72,0.38,1983,2023-06-16,30-40%,100-150,259495.38000000003,2023-06,362
616,Silk Sheets,Bedsheets,96.82,2.2,1977,282,0.03,270,2023-12-30,0-10%,50-100,26141.399999999998,2023-12,165
617,Bamboo Sheets,Bedsheets,433.83,2.0,2398,433,0.45,1494,2024-01-30,40-50%,400-450,648142.02,2024-01,134
618,Linen Sheets,Bedsheets,156.44,1.4,1269,600,0.36,1922,2024-01-13,30-40%,150-200,300677.68,2024-01,151
619,Cotton Sheets,Bedsheets,432.94,4.3,2044,480,0.06,1788,2024-01-19,0-10%,400-450,774096.72,2024-01,145
620,Silk Sheets,Bedsheets,156.97,3.4,1325,24,0.08,888,2024-04-01,0-10%,150-200,139389.36,2024-04,72
621,Cotton Sheets,Bedsheets,32.17,1.9,470,963,0.29,660,2023-10-27,20-30%,10-50,21232.2,2023-10,229
622,Silk Sheets,Bedsheets,266.34,3.8,3623,241,0.28,1203,2023-11-23,20-30%,250-300,320407.01999999996,2023-11,202
623,Linen Sheets,Bedsheets,134.43,4.1,3308,692,0.23,55,2023-10-17,20-30%,100-150,7393.650000000001,2023-10,239
624,Silk Sheets,Bedsheets,115.2,1.3,2799,513,0.37,1723,2023-08-08,30-40%,100-150,198489.6,2023-08,309
625,Silk Sheets,Bedsheets,433.1,1.9,4006,601,0.39,1991,2023-11-03,30-40%,400-450,862302.1000000001,2023-11,222
626,Silk Sheets,Bedsheets,398.85,1.1,1719,494,0.07,542,2024-04-19,0-10%,350-400,216176.7,2024-04,54
627,Cotton Sheets,Bedsheets,349.09,2.8,4647,612,0.31,1856,2023-10-05,30-40%,300-350,647911.0399999999,2023-10,251
628,Linen Sheets,Bedsheets,347.49,4.6,1232,21,0.24,1231,2024-06-02,20-30%,300-350,427760.19,2024-06,10
629,Silk Sheets,Bedsheets,404.8,2.3,2649,652,0.04,848,2024-03-24,0-10%,400-450,343270.4,2024-03,80
630,Cotton Sheets,Bedsheets,422.05,1.9,1262,71,0.4,1845,2023-09-01,30-40%,400-450,778682.25,2023-09,285
631,Cotton Sheets,Bedsheets,234.97,2.2,2722,59,0.06,981,2024-04-13,0-10%,200-250,230505.57,2024-04,60
632,Cotton Sheets,Bedsheets,216.17,3.4,3076,985,0.2,709,2024-04-12,10-20%,200-250,153264.53,2024-04,61
633,Bamboo Sheets,Bedsheets,313.43,2.3,4621,461,0.03,383,2024-04-27,0-10%,300-350,120043.69,2024-04,46
634,Linen Sheets,Bedsheets,261.03,4.1,1003,418,0.04,1938,2024-03-02,0-10%,250-300,505876.13999999996,2024-03,102
635,Linen Sheets,Bedsheets,207.57,4.3,1895,919,0.31,144,2023-07-19,30-40%,200-250,29890.079999999998,2023-07,329
636,Linen Sheets,Bedsheets,481.51,2.8,3212,965,0.34,397,2023-10-15,30-40%,450-500,191159.47,2023-10,241
637,Silk Sheets,Bedsheets,99.07,1.6,4827,911,0.02,428,2023-06-30,0-10%,50-100,42401.96,2023-06,348
638,Bamboo Sheets,Bedsheets,263.96,3.8,4866,757,0.16,1806,2023-12-22,10-20%,250-300,476711.75999999995,2023-12,173
639,Linen Sheets,Bedsheets,479.48,1.9,3847,582,0.47,370,2024-02-28,40-50%,450-500,177407.6,2024-02,105
640,Silk Sheets,Bedsheets,165.13,2.1,2845,457,0.16,881,2023-11-26,10-20%,150-200,145479.53,2023-11,199
641,Framed Poster,Posters and artwork,219.94,3.9,4266,381,0.07,452,2023-06-26,0-10%,200-250,99412.88,2023-06,352
642,Canvas Print,Posters and artwork,472.16,1.9,3075,92,0.46,287,2024-02-25,40-50%,450-500,135509.92,2024-02,108
643,Canvas Print,Posters and artwork,132.26,3.2,4552,740,0.45,1029,2024-02-19,40-50%,100-150,136095.53999999998,2024-02,114
644,Art Print,Posters and artwork,29.24,2.1,3722,810,0.49,1411,2023-07-09,40-50%,10-50,41257.64,2023-07,339
645,Framed Poster,Posters and artwork,113.33,4.4,2501,290,0.47,149,2023-10-07,40-50%,100-150,16886.17,2023-10,249
646,Digital Art,Posters and artwork,232.66,4.1,2123,598,0.23,1553,2024-02-18,20-30%,200-250,361320.98,2024-02,115
647,Digital Art,Posters and artwork,469.88,1.7,1106,124,0.11,1070,2023-09-28,10-20%,450-500,502771.6,2023-09,258
648,Digital Art,Posters and artwork,214.42,1.6,2415,494,0.38,717,2023-08-01,30-40%,200-250,153739.13999999998,2023-08,316
649,Canvas Print,Posters and artwork,59.12,1.1,1357,354,0.3,1761,2023-09-18,20-30%,50-100,104110.31999999999,2023-09,268
650,Digital Art,Posters and artwork,125.15,4.3,4780,902,0.07,1471,2024-04-07,0-10%,100-150,184095.65,2024-04,66
651,Canvas Print,Posters and artwork,463.97,2.7,3066,330,0.21,1778,2024-05-23,20-30%,450-500,824938.66,2024-05,20
652,Digital Art,Posters and artwork,24.04,3.3,4586,430,0.12,297,2024-03-26,10-20%,10-50,7139.88,2024-03,78
653,Art Print,Posters and artwork,204.87,4.9,4922,922,0.35,71,2023-09-21,30-40%,200-250,14545.77,2023-09,265
654,Digital Art,Posters and artwork,193.61,3.2,4987,11,0.21,1578,2024-05-24,20-30%,150-200,305516.58,2024-05,19
655,Digital Art,Posters and artwork,119.92,1.9,3028,519,0.47,719,2023-08-23,40-50%,100-150,86222.48,2023-08,294
656,Art Print,Posters and artwork,34.77,3.5,925,662,0.11,969,2024-03-31,10-20%,10-50,33692.130000000005,2024-03,73
657,Framed Poster,Posters and artwork,436.61,4.0,4290,910,0.2,1965,2023-09-09,10-20%,400-450,857938.65,2023-09,277
658,Framed Poster,Posters and artwork,290.28,4.2,2074,310,0.08,1683,2023-09-03,0-10%,250-300,488541.23999999993,2023-09,283
659,Canvas Print,Posters and artwork,179.81,2.6,4319,783,0.09,949,2023-06-20,0-10%,150-200,170639.69,2023-06,358
660,Canvas Print,Posters and artwork,202.04,3.8,3498,829,0.49,1891,2024-05-19,40-50%,200-250,382057.64,2024-05,24
